id,academy,class,profession,number,adward_name,weight_average,average_score,rank_average,ability_evaluation_score,basic_quality_evaluation_score,overall_evaluation_score,overall_evaluation_ranking,research_innovation_score,research_innovation_ranking,professional_skill_score,professional_skill_ranking,stylistic_specialties_score,stylistic_specialties_ranking,group_work_score,group_work_ranking,social_practice_score,social_practice_ranking,counselor_reason,director_reason
5259,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100217,优秀学生奖学金（二等奖）,89.42,89.68,14,0.85,100,64.44,17,0.00,5,0.00,47,1.00,67,7.00,41,0.00,31,暂无数据,暂无数据
5260,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100244,优秀学生奖学金（二等奖）,88.45,89.00,20,1.80,100,64.19,21,0.00,5,5.00,5,1.00,67,9.00,33,0.00,31,暂无数据,暂无数据
5261,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100198,优秀学生奖学金（二等奖）,88.11,89.13,25,1.45,100,63.90,25,0.00,5,0.00,47,3.00,31,10.00,29,0.00,31,暂无数据,暂无数据
5262,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100237,优秀学生奖学金（二等奖）,88.10,88.41,26,1.35,100,63.86,26,0.00,5,0.00,47,3.00,31,9.00,33,0.00,31,暂无数据,暂无数据
5263,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100260,优秀学生奖学金（二等奖）,87.43,87.92,38,3.38,98,63.80,28,0.50,2,5.00,5,2.50,34,7.00,41,5.50,7,暂无数据,暂无数据
5264,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100066,优秀学生奖学金（二等奖）,87.45,87.17,37,1.95,100,63.68,31,0.00,5,0.00,47,2.00,48,4.00,70,5.00,8,暂无数据,暂无数据
5265,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100233,国家励志奖学金,87.25,87.54,42,1.18,100,63.34,44,0.00,5,0.00,47,0.00,107,10.50,27,0.50,15,暂无数据,暂无数据
5266,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100076,国家励志奖学金,86.98,87.57,49,1.65,100,63.33,46,0.00,5,3.00,43,4.00,22,6.00,48,0.00,31,暂无数据,暂无数据
5267,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100083,优秀学生奖学金（三等奖）,86.56,88.00,59,2.40,100,63.33,46,0.00,5,5.00,5,3.00,31,12.00,21,0.00,31,暂无数据,暂无数据
5268,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100069,国家励志奖学金,87.07,88.13,47,1.45,99,63.17,50,0.00,5,5.00,5,0.00,107,7.00,41,0.00,31,暂无数据,暂无数据
5269,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100263,优秀学生奖学金（三等奖）,86.34,86.71,62,0.92,100,62.76,57,0.00,5,0.00,47,1.00,67,4.00,70,1.50,13,暂无数据,暂无数据
5270,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100098,优秀学生奖学金（三等奖）,85.95,86.17,70,0.12,100,62.31,69,0.00,5,0.00,47,0.00,107,0.00,102,0.50,15,暂无数据,暂无数据
5271,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100170,优秀学生奖学金（三等奖）,85.68,86.17,73,1.90,97,62.24,72,0.00,5,0.00,47,2.00,48,16.00,10,0.00,31,暂无数据,暂无数据
5272,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100015,社会实践奖学金,82.78,85.22,118,2.45,98,60.96,91,0.00,5,3.00,43,1.00,67,6.00,48,5.00,8,暂无数据,暂无数据
5273,公共管理学院（公共管理硕士专业学位教育中心）,公管1802,公共管理类,201821100173,社会工作奖学金,83.25,84.58,108,1.85,96,60.74,97,0.00,5,0.00,47,1.00,67,17.00,5,0.00,31,暂无数据,暂无数据
5274,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100241,国家奖学金,91.05,90.83,4,7.10,100,67.21,1,0.50,2,5.00,5,0.00,107,10.50,27,20.50,2,暂无数据,暂无数据
5275,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100093,优秀学生奖学金（二等奖）,88.96,89.87,17,1.85,100,64.48,15,0.00,5,5.00,5,2.00,48,8.00,37,0.00,31,暂无数据,暂无数据
5276,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100085,国家励志奖学金,87.05,88.96,48,5.25,100,64.45,16,0.00,5,5.00,5,8.50,10,6.00,48,10.50,4,暂无数据,暂无数据
5277,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100039,国家励志奖学金,87.79,88.61,29,0.88,100,63.55,33,0.00,5,0.00,47,2.50,34,5.00,59,0.00,31,暂无数据,暂无数据
5278,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100058,优秀学生奖学金（三等奖）,86.54,88.04,60,2.98,100,63.49,37,0.00,5,3.00,43,7.50,12,14.00,17,0.00,31,暂无数据,暂无数据
5279,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100096,优秀学生奖学金（三等奖）,87.14,88.26,45,1.88,100,63.49,37,0.00,5,5.00,5,0.50,103,5.50,55,2.00,12,暂无数据,暂无数据
5280,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100176,优秀学生奖学金（三等奖）,87.74,88.79,31,0.42,100,63.38,42,0.00,5,0.00,47,1.50,57,2.00,80,0.00,31,暂无数据,暂无数据
5281,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100261,社会实践奖学金,84.77,86.13,82,4.62,100,63.01,51,0.00,5,0.00,47,2.00,48,14.50,15,11.50,3,暂无数据,暂无数据
5282,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100174,社会工作奖学金,84.77,86.70,82,3.78,100,62.76,57,0.00,5,5.00,5,2.50,34,26.50,2,0.00,31,暂无数据,暂无数据
5283,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100057,优秀学生奖学金（三等奖）,85.71,87.67,72,1.72,100,62.66,61,0.00,5,0.00,47,1.50,57,15.00,12,0.00,31,暂无数据,暂无数据
5284,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100036,优秀学生奖学金（三等奖）,86.02,86.52,69,0.52,100,62.47,65,0.00,5,0.00,47,0.00,107,4.00,70,0.50,15,暂无数据,暂无数据
5285,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100156,优秀学生奖学金（三等奖）,85.50,86.43,75,0.88,100,62.29,71,0.00,5,0.00,47,1.00,67,6.00,48,0.50,15,暂无数据,暂无数据
5286,公共管理学院（公共管理硕士专业学位教育中心）,公管1803,公共管理类,201821100164,社会工作奖学金,83.69,85.58,103,3.50,100,62.08,76,0.00,5,0.00,47,1.00,67,33.50,1,0.00,31,暂无数据,暂无数据
5287,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100087,优秀学生奖学金（一等奖）,89.47,90.55,11,7.32,100,66.40,2,0.00,5,5.00,5,27.50,2,24.50,3,0.00,31,暂无数据,暂无数据
5288,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100088,优秀学生奖学金（一等奖）,91.30,91.74,3,3.50,100,66.26,4,0.00,5,5.00,5,7.50,12,15.00,12,0.50,15,暂无数据,暂无数据
5289,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100106,优秀学生奖学金（一等奖）,91.43,91.43,2,2.72,100,66.10,5,0.00,5,5.00,5,6.50,16,10.00,29,0.00,31,暂无数据,暂无数据
5290,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100239,优秀学生奖学金（一等奖）,89.67,90.19,8,3.42,99,65.19,8,0.00,5,8.00,2,9.50,9,8.00,37,0.00,31,暂无数据,暂无数据
5291,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100208,优秀学生奖学金（一等奖）,90.21,90.52,5,1.45,100,65.05,9,0.00,5,5.00,5,1.00,67,5.50,55,0.00,31,暂无数据,暂无数据
5292,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100151,优秀学生奖学金（一等奖）,89.49,89.27,10,2.45,100,64.95,10,0.00,5,5.00,5,0.00,107,17.00,5,0.00,31,暂无数据,暂无数据
5293,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100266,优秀学生奖学金（一等奖）,89.44,90.32,12,1.35,100,64.60,13,0.00,5,5.00,5,0.00,107,6.00,48,0.00,31,暂无数据,暂无数据
5294,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100079,优秀学生奖学金（二等奖）,87.19,88.26,43,2.85,100,63.81,27,0.00,5,5.00,5,2.50,34,16.00,10,0.50,15,暂无数据,暂无数据
5295,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100091,优秀学生奖学金（二等奖）,87.99,88.59,27,1.30,100,63.78,29,0.00,5,5.00,5,1.00,67,4.00,70,0.00,31,暂无数据,暂无数据
5296,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100142,优秀学生奖学金（二等奖）,87.36,88.23,39,2.08,100,63.67,32,0.00,5,5.00,5,5.00,19,4.50,65,0.50,15,暂无数据,暂无数据
5297,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100234,优秀学生奖学金（二等奖）,88.17,88.35,24,0.15,100,63.54,34,0.00,5,0.00,47,0.00,107,1.50,89,0.00,31,暂无数据,暂无数据
5298,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100165,优秀学生奖学金（二等奖）,86.81,88.05,50,2.55,100,63.51,35,0.00,5,0.00,47,11.00,7,9.00,33,0.00,31,暂无数据,暂无数据
5299,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100189,优秀学生奖学金（二等奖）,87.67,89.05,34,0.95,100,63.50,36,0.00,5,5.00,5,1.00,67,0.50,96,0.00,31,暂无数据,暂无数据
5300,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100195,优秀学生奖学金（三等奖）,87.35,89.18,40,0.80,100,63.28,48,0.00,5,0.00,47,0.00,107,8.00,37,0.00,31,暂无数据,暂无数据
5301,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100037,优秀学生奖学金（三等奖）,86.75,87.83,52,0.20,100,62.77,56,0.00,5,0.00,47,0.00,107,2.00,80,0.00,31,暂无数据,暂无数据
5302,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100101,优秀学生奖学金（三等奖）,86.07,86.82,67,1.32,100,62.73,59,0.00,5,5.00,5,2.50,34,2.00,80,0.00,31,暂无数据,暂无数据
5303,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100224,优秀学生奖学金（三等奖）,86.23,86.73,64,0.75,100,62.65,62,0.00,5,5.00,5,0.00,107,0.00,102,0.00,31,暂无数据,暂无数据
5304,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100256,优秀学生奖学金（三等奖）,85.95,87.43,70,0.70,100,62.48,64,0.00,5,0.00,47,1.50,57,3.50,78,0.50,15,暂无数据,暂无数据
5305,公共管理学院（公共管理硕士专业学位教育中心）,公管1804,公共管理类,201821100178,优秀学生奖学金（三等奖）,85.10,86.64,77,1.98,100,62.40,66,0.00,5,8.00,2,2.50,34,4.00,70,0.00,31,暂无数据,暂无数据
5306,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100086,优秀学生奖学金（一等奖）,87.64,89.50,35,9.15,100,65.95,6,0.00,5,5.00,5,3.50,26,10.00,29,27.50,1,暂无数据,暂无数据
5307,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100062,国家励志奖学金,88.85,89.05,18,3.05,100,64.78,11,0.00,5,0.00,47,11.50,4,12.00,21,0.50,15,暂无数据,暂无数据
5308,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100221,优秀学生奖学金（一等奖）,89.09,89.32,15,1.95,100,64.58,14,0.00,5,5.00,5,2.50,34,7.00,41,0.50,15,暂无数据,暂无数据
5309,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100100,国家励志奖学金,89.43,89.77,13,0.15,100,64.23,19,0.00,5,0.00,47,1.00,67,0.00,102,0.00,31,暂无数据,暂无数据
5310,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100238,优秀学生奖学金（二等奖）,89.08,89.32,16,0.73,100,64.21,20,0.00,5,0.00,47,3.50,26,2.00,80,0.00,31,暂无数据,暂无数据
5311,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100181,优秀学生奖学金（二等奖）,87.78,88.68,30,2.28,100,63.96,23,0.00,5,0.00,47,5.50,18,14.50,15,0.00,31,暂无数据,暂无数据
5312,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100064,优秀学生奖学金（二等奖）,87.72,88.55,32,2.22,100,63.91,24,0.00,5,0.00,47,3.50,26,17.00,5,0.00,31,暂无数据,暂无数据
5313,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100145,优秀学生奖学金（二等奖）,88.39,89.00,22,0.38,100,63.73,30,0.00,5,0.00,47,2.50,34,0.00,102,0.00,31,暂无数据,暂无数据
5314,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100154,优秀学生奖学金（三等奖）,87.81,88.18,28,0.52,100,63.45,39,0.00,5,0.00,47,3.50,26,0.00,102,0.00,31,暂无数据,暂无数据
5315,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100146,优秀学生奖学金（三等奖）,87.58,87.95,36,0.78,100,63.40,40,0.00,5,0.00,47,2.50,34,4.00,70,0.00,31,暂无数据,暂无数据
5316,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100110,优秀学生奖学金（三等奖）,86.77,87.36,51,2.15,100,63.37,43,0.00,5,0.00,47,7.00,14,11.00,24,0.00,31,暂无数据,暂无数据
5317,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100122,紫光励学金,87.16,87.14,44,0.22,100,63.00,52,0.00,5,0.00,47,1.50,57,0.00,102,0.00,31,暂无数据,暂无数据
5318,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100175,社会实践奖学金,84.78,86.78,81,4.45,100,62.96,53,0.00,5,0.00,47,28.50,1,0.50,96,0.50,15,暂无数据,暂无数据
5319,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100175,文体佳绩奖学金,84.78,86.78,81,4.45,100,62.96,53,0.00,5,0.00,47,28.50,1,0.50,96,0.50,15,暂无数据,暂无数据
5320,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100258,优秀学生奖学金（三等奖）,86.68,87.48,56,0.82,100,62.92,54,0.00,5,0.00,47,2.50,34,4.50,65,0.00,31,暂无数据,暂无数据
5321,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100169,文体佳绩奖学金,84.97,86.32,79,1.58,100,62.21,74,0.00,5,5.00,5,2.50,34,4.50,65,0.00,31,暂无数据,暂无数据
5322,公共管理学院（公共管理硕士专业学位教育中心）,公管1805,公共管理类,201821100001,文体佳绩奖学金,81.59,83.91,135,3.02,100,60.78,95,0.00,5,0.00,47,11.50,4,13.00,20,0.00,31,暂无数据,暂无数据
5323,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100035,国家奖学金,91.86,91.33,1,3.02,100,66.43,1,0.00,1,5.50,2,0.50,19,20.00,1,0.50,1,暂无数据,暂无数据
5324,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100009,优秀学生奖学金（一等奖）,90.55,90.75,3,2.88,100,65.67,2,0.00,1,5.00,3,9.50,1,7.00,12,0.00,3,暂无数据,暂无数据
5325,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100215,国家励志奖学金,91.02,90.75,2,0.00,100,65.06,3,0.00,1,0.00,11,0.00,23,0.00,30,0.00,3,暂无数据,暂无数据
5326,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100117,国家励志奖学金,89.52,89.52,5,1.58,100,64.71,5,0.00,1,0.50,10,2.00,9,12.00,6,0.00,3,暂无数据,暂无数据
5327,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100138,优秀学生奖学金（一等奖）,88.36,88.15,6,2.68,100,64.40,6,0.00,1,5.00,3,3.50,6,14.00,4,0.00,3,暂无数据,暂无数据
5328,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100007,优秀学生奖学金（二等奖）,88.16,88.30,7,0.95,100,63.77,7,0.00,1,5.00,3,0.00,23,2.00,19,0.00,3,暂无数据,暂无数据
5329,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100119,优秀学生奖学金（二等奖）,87.98,88.35,9,1.00,100,63.69,8,0.00,1,0.00,11,0.00,23,10.00,8,0.00,3,暂无数据,暂无数据
5330,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100249,优秀学生奖学金（二等奖）,87.66,88.45,12,0.90,100,63.48,9,0.00,1,0.00,11,0.00,23,9.00,9,0.00,3,暂无数据,暂无数据
5331,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100200,优秀学生奖学金（二等奖）,88.07,88.35,8,0.10,100,63.47,10,0.00,1,0.00,11,0.00,23,1.00,25,0.00,3,暂无数据,暂无数据
5332,公共管理学院（公共管理硕士专业学位教育中心）,劳动1801,劳动关系,201821100186,优秀学生奖学金（二等奖）,87.97,88.24,10,0.08,100,63.41,11,0.00,1,0.00,11,0.50,19,0.00,30,0.00,3,暂无数据,暂无数据
