id,number,gender,nation,academy,profession,class,skill_type,skill_level,award_name,award_date,note
4769,201721250044,女,汉族,中韩新媒体学院,电影学（影像）,影像1701,职业证书类,中级,普通话水平测试等级,2018-12-18,暂无数据
4770,201721050034,男,汉族,刑事司法学院,治安学,治安1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4771,201721080237,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
4772,201721130108,女,汉族,信息与安全工程学院,计算机科学与技术,计科1701,职业证书类,中级,普通话水平测试等级,2019-05-24,暂无数据
4773,201721060210,女,壮族,财政税务学院,税收学,税务1702,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4774,201721040140,女,汉族,法学院,法学,民商1702,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
4775,201721140034,女,汉族,哲学院,哲学,哲学1701,外语水平类,中级,全国大学英语四级考试,2019-08-01,暂无数据
4776,201721060355,女,汉族,工商管理学院,国际经济与贸易,国贸1702,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
4777,1604060108,男,汉族,法学院,法学,民商1601,外语水平类,中级,全国大学英语六级考试,2019-05-13,暂无数据
4778,201721030381,女,汉族,金融学院,金融学（CFA）,CFA1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-07-07,暂无数据
4779,1613020113,男,汉族,信息与安全工程学院,环境工程,环境1601,外语水平类,中级,全国大学英语六级考试,2018-12-27,暂无数据
4780,201721030049,女,汉族,金融学院,金融学,金融1701,职业证书类,初级,基金从业资格考试,2019-03-31,暂无数据
4781,201721040372,女,汉族,法学院,法学,法1709,职业证书类,中级,普通话水平测试等级,2019-09-05,暂无数据
4782,201721060317,女,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1701,外语水平类,初级,全国大学英语四级考试,2018-12-01,暂无数据
4783,1605010103,女,汉族,刑事司法学院,侦查学,侦查1601,外语水平类,中级,雅思英语水平考试(IELTS),2019-07-27,暂无数据
4784,1612040137,女,瑶族,新闻与文化传播学院,新闻学,新闻1601,职业证书类,中级,普通话水平测试等级,2018-11-22,暂无数据
4785,201504070106,女,土家族,法学院,法学,外法1601,外语水平类,中级,全国大学英语六级考试,2019-06-25,暂无数据
4786,201721120109,女,汉族,新闻与文化传播学院,广播电视学,广电1701,外语水平类,初级,英语专业四级考试(TEM-4),2018-12-01,暂无数据
4787,201721060509,女,汉族,工商管理学院,电子商务（管理）,商务1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-15,暂无数据
4788,1607010236,女,纳西族,财政税务学院,财政学,财政1602,外语水平类,中级,全国大学英语六级考试,2019-08-20,暂无数据
4789,201721040107,女,汉族,法学院,法学,法1702,职业证书类,高级,普通话水平测试等级,2019-06-08,暂无数据
4790,1606050116,女,汉族,工商管理学院,市场营销,市营1601,职业证书类,初级,证券从业人员资格考试,2018-09-02,暂无数据
4791,1605030110,男,汉族,刑事司法学院,边防管理,边管1601,外语水平类,初级,大学德语四级考试,2019-03-31,暂无数据
4792,201721100219,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4793,1606050148,女,汉族,工商管理学院,市场营销,市营1601,职业证书类,初级,证券从业人员资格考试,2018-12-02,暂无数据
4794,201721120066,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1702,职业证书类,中级,普通话水平测试等级,2018-11-22,暂无数据
4795,201721080104,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,职业证书类,初级,普通话水平测试等级,2018-11-07,暂无数据
4796,201721060202,女,汉族,工商管理学院,市场营销,市营1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-12-24,暂无数据
4797,201721110094,女,汉族,外国语学院,日语,日语1701,外语水平类,中级,日语能力等级考试,2019-08-28,暂无数据
4798,201821100076,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1802,计算机水平类,初级,全国计算机等级考试(1-4),2019-03-30,暂无数据
4799,201721080245,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1702,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4800,201721030087,男,汉族,金融学院,保险学（精算）,保精1701,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
4801,201721100137,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,外语水平类,初级,全国大学英语四级考试,2019-03-01,暂无数据
4802,1613010119,女,汉族,信息与安全工程学院,安全工程,安全1601,职业证书类,高级,教师资格考试,2019-05-31,暂无数据
4803,201721250171,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1703,外语水平类,高级,韩国语能力考试(TOPIK),2018-10-21,暂无数据
4804,201721130133,女,蒙古族,会计学院（会计硕士专业学位教育中心）,会计学,会计1702,职业证书类,初级,证券从业人员资格考试,2019-08-31,暂无数据
4805,201721250082,女,汉族,中韩新媒体学院,电影学（影像）,影像1703,外语水平类,初级,全国大学英语四级考试,2018-12-01,暂无数据
4806,1605020103,男,汉族,刑事司法学院,治安学,治安1601,外语水平类,中级,全国大学英语六级考试,2018-12-20,暂无数据
4807,201721020103,女,汉族,经济学院,国际商务,国商1702,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
4808,201721030145,女,汉族,金融学院,房地产开发与管理,房产1701,外语水平类,初级,全国大学英语四级考试,2019-06-13,暂无数据
4809,201721140192,男,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1701,外语水平类,中级,雅思英语水平考试(IELTS),2019-09-19,暂无数据
4810,201721040184,女,汉族,法学院,法学,法1708,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-11,暂无数据
4811,1604001021,女,汉族,法学院,法学,法1610,外语水平类,中级,全国大学英语六级考试,2018-12-16,暂无数据
4812,1610070128,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,外语水平类,高级,雅思英语水平考试(IELTS),2019-05-15,暂无数据
4813,1605010128,男,汉族,刑事司法学院,侦查学,侦查1601,外语水平类,中级,全国大学英语六级考试,2018-12-20,暂无数据
4814,1603080113,男,汉族,金融学院,投资学,投资1601,职业证书类,初级,初级会计专业技术资格考试,2019-05-30,暂无数据
4815,1603050101,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,外语水平类,高级,雅思英语水平考试(IELTS),2018-10-26,暂无数据
4816,1604060218,女,汉族,法学院,法学,民商1602,外语水平类,中级,全国大学英语六级考试,2019-04-06,暂无数据
4817,201721030477,女,汉族,金融学院,工程造价,造价1701,外语水平类,初级,全国大学英语四级考试,2019-02-08,暂无数据
4818,201721030081,女,汉族,金融学院,工程管理,工程1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4819,201721110041,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,外语水平类,初级,全国大学英语四级考试,2019-03-05,暂无数据
4820,201721060535,女,汉族,工商管理学院,贸易经济,贸经1701,外语水平类,初级,全国大学英语四级考试,2019-04-30,暂无数据
4821,201721110070,女,汉族,外国语学院,日语,日语1702,外语水平类,中级,日语能力等级考试,2019-01-20,暂无数据
4822,201721060207,男,汉族,经济学院,经济学,经济1704,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-15,暂无数据
4823,201721070091,女,壮族,财政税务学院,税收学,税务1701,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
4824,201721080197,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,职业证书类,初级,ACCA商业会计师证,2018-09-01,暂无数据
4825,201721060293,女,苗族,工商管理学院,工商管理,工商1702,外语水平类,初级,全国大学英语四级考试,2019-02-08,暂无数据
4826,1603090149,女,汉族,金融学院,金融工程,金工1601,外语水平类,中级,全国大学英语六级考试,2018-12-22,暂无数据
4827,201721050315,女,汉族,刑事司法学院,边防管理,边管1701,职业证书类,中级,普通话水平测试等级,2019-05-24,暂无数据
4828,201721040268,男,汉族,法学院,法学,民商1702,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
4829,201721120195,女,汉族,财政税务学院,财政学（中英班）,国财1701,外语水平类,中级,全国大学英语六级考试,2019-08-22,暂无数据
4830,201721080298,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,职业证书类,中级,普通话水平测试等级,2019-05-22,暂无数据
4831,201721100008,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1701,职业证书类,高级,普通话水平测试等级,2018-11-23,暂无数据
4832,201721060624,女,汉族,工商管理学院,农林经济管理,农经1701,外语水平类,初级,全国大学英语四级考试,2018-12-10,暂无数据
4833,1602040140,女,汉族,经济学院,国际商务,国商1601,外语水平类,中级,法语等级水平考试(TCF),2019-03-29,暂无数据
4834,1610070127,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1601,外语水平类,高级,全国大学英语六级考试,2018-12-28,暂无数据
4835,201721100138,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,外语水平类,中级,全国大学英语六级考试,2019-08-29,暂无数据
4836,201721070152,女,汉族,财政税务学院,财政学,财政1702,职业证书类,中级,普通话水平测试等级,2019-05-20,暂无数据
4837,1606090146,女,壮族,工商管理学院,电子商务（管理）,商务1601,职业证书类,中级,普通话水平测试等级,2019-05-21,暂无数据
4838,201721110271,女,汉族,外国语学院,法语,法语1701,外语水平类,初级,全国大学英语四级考试,2019-04-02,暂无数据
4839,1603050134,女,汉族,金融学院,金融学（CFA）,CFA1601,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
4840,201721030366,女,汉族,金融学院,工程造价,造价1701,外语水平类,初级,全国大学英语四级考试,2019-04-04,暂无数据
4841,201721130196,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,外语水平类,初级,全国大学英语四级考试,2018-12-06,暂无数据
4842,201721080211,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,职业证书类,初级,证券从业人员资格考试,2019-09-04,暂无数据
4843,201721040580,女,汉族,法学院,法学,法1702,职业证书类,中级,普通话水平测试等级,2018-12-18,暂无数据
4844,1613030123,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,职业证书类,初级,证券从业人员资格考试,2018-10-06,暂无数据
4845,1609050126,男,汉族,信息与安全工程学院,计算机科学与技术,计科1601,外语水平类,初级,全国大学英语四级考试,2019-06-01,暂无数据
4846,201721040465,女,汉族,法学院,法学,民商1702,职业证书类,高级,普通话水平测试等级,2019-06-20,暂无数据
4847,201721040741,男,汉族,法学院,法学,法制1702,职业证书类,初级,基金从业资格考试,2019-04-20,暂无数据
4848,1606030134,男,汉族,工商管理学院,管理科学,管科1601,外语水平类,中级,全国大学英语六级考试,2019-08-23,暂无数据
4849,201721120196,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-09-07,暂无数据
4850,1611000215,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,职业证书类,初级,初级会计专业技术资格考试,2019-05-31,暂无数据
